Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780024539,500,,Aggregated,159.600000,3.900000,120,330,650,920,1800,3000,5900,7500,10000,11000,12000,11991,856,120,669.699422431596,32.24433400100679,12288.774166998337,573.0312734550913
1780024540,500,,Aggregated,160.100000,2.500000,110,320,630,910,1800,3000,5800,7400,9900,11000,12000,12156,856,110,661.4502973881399,32.24433400100679,12288.774166998337,574.7721289897993
1780024541,500,,Aggregated,159.500000,2.500000,110,310,620,890,1700,2900,5800,7400,9900,11000,12000,12307,856,110,654.1858517318797,32.24433400100679,12288.774166998337,575.2904038352158
1780024542,500,,Aggregated,162.300000,2.300000,110,300,610,880,1700,2900,5800,7400,9900,11000,12000,12471,856,110,646.4115923849128,32.24433400100679,12288.774166998337,576.2537086039612
1780024543,500,,Aggregated,162.300000,2.100000,110,290,600,870,1700,2800,5800,7400,9900,11000,12000,12624,856,110,639.2312386043429,32.24433400100679,12288.774166998337,576.1604879594423
1780024544,500,,Aggregated,161.300000,1.000000,100,280,580,840,1700,2800,5700,7400,9900,11000,12000,12783,856,100,631.9905053761416,32.24433400100679,12288.774166998337,576.769928811703
1780024545,500,,Aggregated,161.400000,0.700000,100,270,560,820,1700,2800,5700,7300,9900,11000,12000,12948,856,100,624.8990177154933,32.24433400100679,12288.774166998337,578.1768612913191
1780024546,500,,Aggregated,158.700000,0.700000,100,260,550,810,1600,2800,5700,7300,9800,11000,12000,13111,856,100,617.9231187811139,32.24433400100679,12288.774166998337,579.3074517580658
1780024547,500,,Aggregated,158.000000,0.700000,99,250,530,800,1600,2700,5700,7300,9800,11000,12000,13270,856,99,611.3837966535194,32.24433400100679,12288.774166998337,579.1198191409194
1780024548,500,,Aggregated,158.200000,0.300000,97,240,520,780,1600,2700,5700,7300,9800,11000,12000,13464,856,97,603.6609893204986,32.24433400100679,12288.774166998337,579.5733808674985
1780024549,500,,Aggregated,159.500000,0.000000,96,230,510,770,1600,2700,5600,7300,9800,11000,12000,13626,856,96,597.4498704313967,32.24433400100679,12288.774166998337,580.1652722735946
1780024550,500,,Aggregated,160.700000,0.000000,95,230,500,760,1600,2700,5600,7300,9800,11000,12000,13778,856,95,591.5696578749616,32.24433400100679,12288.774166998337,581.8806793438815
1780024551,500,,Aggregated,162.900000,0.000000,95,220,490,740,1600,2600,5500,7300,9800,11000,12000,13947,856,95,585.8594061528084,32.24433400100679,12288.774166998337,582.4948734494874
1780024552,500,,Aggregated,161.700000,0.000000,95,220,470,720,1600,2600,5500,7200,9800,11000,12000,14098,856,95,580.9781719620661,32.24433400100679,12288.774166998337,582.8796283160732
1780024553,500,,Aggregated,162.700000,0.000000,94,210,460,710,1500,2600,5500,7200,9800,11000,12000,14279,856,94,574.8933280542213,32.24433400100679,12288.774166998337,583.0109951677289
1780024554,500,,Aggregated,162.000000,0.000000,93,210,450,700,1500,2500,5500,7200,9800,11000,12000,14429,856,93,569.5152304184776,32.24433400100679,12288.774166998337,582.9534964307991
1780024555,500,,Aggregated,164.500000,0.000000,91,200,440,680,1500,2500,5400,7200,9800,11000,12000,14598,856,91,563.6137408314298,32.24433400100679,12288.774166998337,584.0987806548842
1780024556,500,,Aggregated,163.100000,0.000000,90,200,430,670,1500,2500,5300,7100,9800,11000,12000,14776,856,90,557.5893372209812,32.24433400100679,12288.774166998337,584.0975906876015
1780024557,500,,Aggregated,164.100000,0.000000,88,190,420,650,1500,2500,5300,7000,9800,11000,12000,14942,856,88,552.0431239787306,32.24433400100679,12288.774166998337,584.8207067326998
1780024558,500,,Aggregated,165.600000,0.000000,88,190,410,640,1500,2500,5300,7000,9700,11000,12000,15107,856,88,546.6920469448722,32.24433400100679,12288.774166998337,584.6188521877275
1780024559,500,,Aggregated,166.400000,0.000000,86,180,400,630,1500,2500,5200,7000,9700,11000,12000,15265,856,86,541.6285068015865,32.24433400100679,12288.774166998337,584.51025221094
1780024560,500,,Aggregated,164.200000,0.000000,85,180,390,620,1500,2400,5200,7000,9700,11000,12000,15428,856,85,536.6517306786493,32.24433400100679,12288.774166998337,584.9744620171117
1780024561,500,,Aggregated,163.100000,0.000000,85,170,380,610,1500,2400,5100,6900,9700,11000,12000,15586,856,84,531.7985613553956,32.24433400100679,12288.774166998337,584.6250481201077
1780024562,500,,Aggregated,163.800000,0.000000,84,170,370,600,1400,2400,5100,6900,9700,11000,12000,15743,856,84,527.2055563631587,32.24433400100679,12288.774166998337,585.1652798068983
