Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/reports/me,316,0,40,50.37561986079444,32.08387499762466,466.57745799893746,639.4683544303797,2.6453055215762458,0.0,40,43,45,47,54,96,190,220,470,470,470
GET,GET /dashboard/supervisor,300,0,40,74.32306777324509,32.544458998017944,958.6515830014832,121.97666666666667,2.5113660014964356,0.0,40,42,45,49,85,120,790,930,960,960,960
POST,POST /api/reports,1299,0,49,63.7169348821864,39.577958996233065,1186.534082997241,358.1185527328714,10.874214786479566,0.0,49,53,56,59,74,100,210,440,860,1200,1200
,Aggregated,1915,0,48,63.17697891380924,32.08387499762466,1186.534082997241,367.5514360313316,16.030886309552248,0.0,48,51,54,57,74,100,220,620,960,1200,1200
